	condition	treatment	days	seurat_clusters	clusters	cluster_manual_label
463911	day4 unstim	unstim	day4	3	3	Naive B cells
273890	day9 unstim	unstim	day9	0	0	Memory B cells
433236	day9 unstim	unstim	day9	0	0	Memory B cells
864195	day9 unstim	unstim	day9	0	0	Memory B cells
778127	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
258175	day9 unstim	unstim	day9	0	0	Memory B cells
875278	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
500226	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
867302	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
643555	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
762670	day9 unstim	unstim	day9	3	3	Naive B cells
173027	day9 unstim	unstim	day9	0	0	Memory B cells
806669	day4 unstim	unstim	day4	4	4	GC B cells
506781	day9 unstim	unstim	day9	3	3	Naive B cells
400760	day9 unstim	unstim	day9	3	3	Naive B cells
88718	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
540347	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
755885	day4 unstim	unstim	day4	3	3	Naive B cells
33286	day9 unstim	unstim	day9	0	0	Memory B cells
875113	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
322442	day9 unstim	unstim	day9	3	3	Naive B cells
415003	day9 unstim	unstim	day9	3	3	Naive B cells
138218	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
114051	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
263707	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
718213	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
628393	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
403989	day9 unstim	unstim	day9	0	0	Memory B cells
502252	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
278362	day9 unstim	unstim	day9	3	3	Naive B cells
486928	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
571915	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
872759	day9 unstim	unstim	day9	3	3	Naive B cells
188368	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
858246	day9 unstim	unstim	day9	3	3	Naive B cells
616241	day9 unstim	unstim	day9	3	3	Naive B cells
23892	day9 unstim	unstim	day9	0	0	Memory B cells
874667	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
494444	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
431798	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
219866	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
421965	day4 unstim	unstim	day4	0	0	Memory B cells
344296	day4 unstim	unstim	day4	3	3	Naive B cells
100157	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
534132	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
462097	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
720046	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
365625	day9 unstim	unstim	day9	3	3	Naive B cells
871522	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
620280	day9 unstim	unstim	day9	0	0	Memory B cells
606530	day9 unstim	unstim	day9	3	3	Naive B cells
536856	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
501579	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
756232	day9 unstim	unstim	day9	3	3	Naive B cells
616282	day9 unstim	unstim	day9	0	0	Memory B cells
621539	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
844108	day4 unstim	unstim	day4	0	0	Memory B cells
195173	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
428343	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
337214	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
84456	day4 unstim	unstim	day4	3	3	Naive B cells
360435	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
424346	day9 unstim	unstim	day9	1	1	Pre-GC
33178	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
551489	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
144537	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
291877	day9 unstim	unstim	day9	3	3	Naive B cells
134072	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	3	3	Naive B cells
865144	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
671054	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
766128	day9 unstim	unstim	day9	0	0	Memory B cells
563130	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
122982	day4 unstim	unstim	day4	3	3	Naive B cells
476108	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
570399	day9 unstim	unstim	day9	0	0	Memory B cells
831508	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
330638	day9 unstim	unstim	day9	0	0	Memory B cells
693982	day9 unstim	unstim	day9	3	3	Naive B cells
491133	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
874790	day9 unstim	unstim	day9	0	0	Memory B cells
768094	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
66412	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
826530	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
772158	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
360320	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
22964	day9 unstim	unstim	day9	3	3	Naive B cells
86669	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
370720	day9 unstim	unstim	day9	3	3	Naive B cells
351534	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
735007	day4 unstim	unstim	day4	3	3	Naive B cells
746605	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
616487	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
114676	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
480328	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
458176	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
5754	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	3	3	Naive B cells
295115	day9 unstim	unstim	day9	0	0	Memory B cells
262314	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
13006	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
610685	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
142004	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
449475	day9 unstim	unstim	day9	0	0	Memory B cells
403486	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
347366	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
851877	day9 unstim	unstim	day9	0	0	Memory B cells
124796	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
521418	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
248197	day9 unstim	unstim	day9	3	3	Naive B cells
661092	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
613559	day9 unstim	unstim	day9	0	0	Memory B cells
608017	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
603077	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
536481	day9 unstim	unstim	day9	3	3	Naive B cells
291482	day4 unstim	unstim	day4	0	0	Memory B cells
862951	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
255347	day9 unstim	unstim	day9	3	3	Naive B cells
707939	day9 unstim	unstim	day9	3	3	Naive B cells
740642	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
21042	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
870101	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
756380	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
390253	day4 unstim	unstim	day4	0	0	Memory B cells
94379	day4 unstim	unstim	day4	3	3	Naive B cells
707640	day9 unstim	unstim	day9	0	0	Memory B cells
132412	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
325431	day9 RBD-NP	RBD-NP	day9	1	1	Pre-GC
695946	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
66786	day9 unstim	unstim	day9	0	0	Memory B cells
677695	day9 unstim	unstim	day9	0	0	Memory B cells
278680	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
133917	day9 unstim	unstim	day9	3	3	Naive B cells
368630	day9 unstim	unstim	day9	3	3	Naive B cells
570147	day4 RBD-NP	RBD-NP	day4	1	1	Pre-GC
32752	day4 unstim	unstim	day4	3	3	Naive B cells
188039	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
628139	day4 unstim	unstim	day4	0	0	Memory B cells
561868	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
355362	day9 unstim	unstim	day9	3	3	Naive B cells
459420	day9 unstim	unstim	day9	0	0	Memory B cells
702314	day9 unstim	unstim	day9	0	0	Memory B cells
874348	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	3	3	Naive B cells
724672	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
861059	day9 unstim	unstim	day9	3	3	Naive B cells
501375	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
553149	day9 unstim	unstim	day9	0	0	Memory B cells
224872	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
394816	day4 unstim	unstim	day4	0	0	Memory B cells
698562	day4 unstim	unstim	day4	3	3	Naive B cells
320102	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	3	3	Naive B cells
335354	day4 unstim	unstim	day4	3	3	Naive B cells
451701	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
224042	day4 unstim	unstim	day4	3	3	Naive B cells
684696	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
567764	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
798824	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
728039	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
208890	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
114342	day9 unstim	unstim	day9	3	3	Naive B cells
289675	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
800689	day4 unstim	unstim	day4	0	0	Memory B cells
660236	day4 unstim	unstim	day4	3	3	Naive B cells
41203	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
616992	day4 unstim	unstim	day4	0	0	Memory B cells
762575	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
556454	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
748241	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
817994	day4 unstim	unstim	day4	0	0	Memory B cells
384751	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
334512	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
130075	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
289036	day4 unstim	unstim	day4	0	0	Memory B cells
605289	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
442005	day9 unstim	unstim	day9	3	3	Naive B cells
496574	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
780285	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
110675	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
804839	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
106785	day9 unstim	unstim	day9	3	3	Naive B cells
375055	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
843693	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
760456	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
564761	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
423624	day4 unstim	unstim	day4	0	0	Memory B cells
685452	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
556386	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
516349	day9 unstim	unstim	day9	3	3	Naive B cells
583710	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
654971	day4 unstim	unstim	day4	3	3	Naive B cells
275134	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
547316	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
737841	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
3621	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
818452	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
517728	day4 unstim	unstim	day4	3	3	Naive B cells
128675	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
730898	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
405734	day4 unstim	unstim	day4	0	0	Memory B cells
456212	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
536925	day4 unstim	unstim	day4	0	0	Memory B cells
416733	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	3	3	Naive B cells
822974	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
293456	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
491274	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	1	1	Pre-GC
287255	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
783315	day9 unstim	unstim	day9	0	0	Memory B cells
540989	day9 unstim	unstim	day9	0	0	Memory B cells
229164	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
512590	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
310371	day9 unstim	unstim	day9	0	0	Memory B cells
309233	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
593330	day4 unstim	unstim	day4	1	1	Pre-GC
623411	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
704628	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	3	3	Naive B cells
655593	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
656636	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
205394	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
317261	day9 unstim	unstim	day9	0	0	Memory B cells
391927	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
192178	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
544361	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
124722	day9 unstim	unstim	day9	0	0	Memory B cells
361135	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
304132	day4 unstim	unstim	day4	3	3	Naive B cells
871289	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
38081	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
451432	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
15093	day4 unstim	unstim	day4	3	3	Naive B cells
605748	day9 unstim	unstim	day9	3	3	Naive B cells
542287	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
167321	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
224601	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
52968	day4 unstim	unstim	day4	3	3	Naive B cells
720532	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
382711	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
122847	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
52161	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
750937	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
700849	day9 unstim	unstim	day9	0	0	Memory B cells
255839	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
393636	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
672712	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	3	3	Naive B cells
360816	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
83097	day9 unstim	unstim	day9	3	3	Naive B cells
735967	day9 unstim	unstim	day9	3	3	Naive B cells
705118	day9 unstim	unstim	day9	3	3	Naive B cells
462003	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
666027	day9 unstim	unstim	day9	3	3	Naive B cells
590593	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
709351	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
18983	day4 unstim	unstim	day4	3	3	Naive B cells
382993	day4 unstim	unstim	day4	0	0	Memory B cells
711987	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
601167	day9 unstim	unstim	day9	0	0	Memory B cells
171974	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
246749	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
118192	day4 unstim	unstim	day4	3	3	Naive B cells
11118	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
686507	day9 unstim	unstim	day9	3	3	Naive B cells
601912	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
594265	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
632964	day9 unstim	unstim	day9	3	3	Naive B cells
398253	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
143701	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
147559	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	3	3	Naive B cells
228084	day9 unstim	unstim	day9	0	0	Memory B cells
137575	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
732670	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
426777	day9 unstim	unstim	day9	0	0	Memory B cells
617181	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
858628	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
577920	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
427089	day4 unstim	unstim	day4	0	0	Memory B cells
568450	day9 unstim	unstim	day9	3	3	Naive B cells
431608	day9 unstim	unstim	day9	0	0	Memory B cells
225212	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
400449	day9 unstim	unstim	day9	3	3	Naive B cells
192541	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
70960	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
543692	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
675518	day9 unstim	unstim	day9	0	0	Memory B cells
569531	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
407448	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
280137	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
824376	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
867054	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
813736	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
559146	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
866048	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
344785	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
703293	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
859937	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
649847	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
562478	day4 unstim	unstim	day4	3	3	Naive B cells
600517	day9 unstim	unstim	day9	3	3	Naive B cells
181122	day4 unstim	unstim	day4	0	0	Memory B cells
386601	day4 unstim	unstim	day4	3	3	Naive B cells
507367	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
312714	day4 unstim	unstim	day4	3	3	Naive B cells
101528	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
360249	day9 unstim	unstim	day9	3	3	Naive B cells
466807	day9 unstim	unstim	day9	3	3	Naive B cells
703228	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
179019	day9 unstim	unstim	day9	0	0	Memory B cells
107574	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
333191	day9 unstim	unstim	day9	0	0	Memory B cells
843875	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
666957	day4 unstim	unstim	day4	3	3	Naive B cells
9656	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
523036	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
737373	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
92693	day4 unstim	unstim	day4	0	0	Memory B cells
692812	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
497999	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
555225	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
119457	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
50832	day9 unstim	unstim	day9	3	3	Naive B cells
589672	day9 unstim	unstim	day9	3	3	Naive B cells
792931	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
401095	day9 unstim	unstim	day9	3	3	Naive B cells
128332	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
504344	day9 unstim	unstim	day9	3	3	Naive B cells
270717	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
747521	day4 unstim	unstim	day4	0	0	Memory B cells
98641	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
564709	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
670428	day9 unstim	unstim	day9	3	3	Naive B cells
134513	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
742736	day4 RBD-NP	RBD-NP	day4	4	4	GC B cells
188865	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
633115	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
458731	day9 unstim	unstim	day9	0	0	Memory B cells
51059	day9 unstim	unstim	day9	3	3	Naive B cells
140610	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
185384	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
97777	day9 unstim	unstim	day9	0	0	Memory B cells
546576	day9 unstim	unstim	day9	3	3	Naive B cells
415317	day4 unstim	unstim	day4	3	3	Naive B cells
81033	day4 unstim	unstim	day4	3	3	Naive B cells
829643	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
146627	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
451758	day4 unstim	unstim	day4	3	3	Naive B cells
800785	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
753988	day9 unstim	unstim	day9	0	0	Memory B cells
563192	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
494751	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
314844	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
710848	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
729606	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
784521	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
329853	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
65539	day9 unstim	unstim	day9	3	3	Naive B cells
824291	day4 unstim	unstim	day4	0	0	Memory B cells
743929	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
419055	day9 unstim	unstim	day9	3	3	Naive B cells
832781	day9 unstim	unstim	day9	0	0	Memory B cells
693445	day4 unstim	unstim	day4	3	3	Naive B cells
383548	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
478661	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
356483	day9 unstim	unstim	day9	3	3	Naive B cells
803908	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
394672	day4 unstim	unstim	day4	0	0	Memory B cells
44897	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
559964	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
500238	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
495997	day9 unstim	unstim	day9	3	3	Naive B cells
676873	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
249616	day9 unstim	unstim	day9	3	3	Naive B cells
226071	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
585136	day9 unstim	unstim	day9	3	3	Naive B cells
733604	day9 unstim	unstim	day9	3	3	Naive B cells
582544	day9 unstim	unstim	day9	0	0	Memory B cells
53090	day4 unstim	unstim	day4	3	3	Naive B cells
494332	day4 unstim	unstim	day4	3	3	Naive B cells
249127	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
54652	day9 unstim	unstim	day9	0	0	Memory B cells
630613	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
687881	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
390669	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
425958	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
298781	day4 unstim	unstim	day4	3	3	Naive B cells
698402	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
239519	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	0	0	Memory B cells
448501	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
369696	day9 unstim	unstim	day9	0	0	Memory B cells
590647	day9 unstim	unstim	day9	0	0	Memory B cells
336112	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
804601	day9 RBD-NP	RBD-NP	day9	0	0	Memory B cells
586386	day4 RBD-NP	RBD-NP	day4	0	0	Memory B cells
385879	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
436803	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
834914	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	0	0	Memory B cells
260814	day9 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day9	3	3	Naive B cells
629947	day9 unstim	unstim	day9	0	0	Memory B cells
322614	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
737338	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
657016	day9 unstim	unstim	day9	0	0	Memory B cells
47610	day4 unstim	unstim	day4	3	3	Naive B cells
493734	day9 unstim	unstim	day9	3	3	Naive B cells
828731	day9 unstim	unstim	day9	0	0	Memory B cells
684848	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	3	3	Naive B cells
83	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
643898	day4 RBD-NP	RBD-NP	day4	3	3	Naive B cells
740793	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
118223	day4 unstim	unstim	day4	0	0	Memory B cells
6095	day9 unstim	unstim	day9	0	0	Memory B cells
545947	day4 RBD-NP+TLR7NP	RBD-NP+TLR7NP	day4	3	3	Naive B cells
89418	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
696800	day9 unstim	unstim	day9	3	3	Naive B cells
187354	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
255129	day9 RBD-NP	RBD-NP	day9	3	3	Naive B cells
